feasible
feasible
1.74633	1.90069	-1.40668	3.02283	1.72015
1.74608	1.90068	-1.40611	3.02227	1.7199
1.74584	1.90068	-1.40555	3.02171	1.71966
1.74559	1.90068	-1.40499	3.02115	1.71941
1.74534	1.90067	-1.40443	3.0206	1.71916
1.7451	1.90067	-1.40387	3.02004	1.71892
1.74485	1.90067	-1.40331	3.01948	1.71867
1.7446	1.90067	-1.40275	3.01892	1.71842
1.74436	1.90066	-1.40219	3.01837	1.71818
1.74411	1.90066	-1.40164	3.01781	1.71793
1.74386	1.90066	-1.40108	3.01726	1.71768
1.74362	1.90066	-1.40052	3.0167	1.71744
1.74337	1.90066	-1.39997	3.01614	1.71719
1.74312	1.90066	-1.39941	3.01559	1.71694
1.74288	1.90067	-1.39886	3.01503	1.7167
1.74263	1.90067	-1.39831	3.01448	1.71645
1.74238	1.90067	-1.39775	3.01392	1.7162
1.74214	1.90067	-1.3972	3.01337	1.71596
1.74189	1.90067	-1.39665	3.01281	1.71571
1.74164	1.90068	-1.3961	3.01226	1.71546
1.74139	1.90068	-1.39555	3.01171	1.71521
1.74115	1.90069	-1.395	3.01115	1.71497
1.7409	1.90069	-1.39445	3.0106	1.71472
1.74065	1.9007	-1.3939	3.01004	1.71447
1.74041	1.9007	-1.39335	3.00949	1.71423
1.74016	1.90071	-1.39281	3.00894	1.71398
1.73991	1.90071	-1.39226	3.00839	1.71373
1.73966	1.90072	-1.39171	3.00783	1.71348
1.73942	1.90073	-1.39117	3.00728	1.71324
1.73917	1.90073	-1.39062	3.00673	1.71299
1.73892	1.90074	-1.39008	3.00618	1.71274
1.73867	1.90075	-1.38954	3.00563	1.71249
1.73842	1.90076	-1.38899	3.00508	1.71225
1.73818	1.90077	-1.38845	3.00452	1.712
1.73793	1.90077	-1.38791	3.00397	1.71175
1.73768	1.90078	-1.38737	3.00342	1.7115
1.73743	1.90079	-1.38683	3.00287	1.71125
1.73719	1.9008	-1.38629	3.00232	1.71101
1.73694	1.90082	-1.38575	3.00177	1.71076
1.73669	1.90083	-1.38521	3.00122	1.71051
1.73644	1.90084	-1.38467	3.00067	1.71026
1.73619	1.90085	-1.38414	3.00012	1.71001
1.73595	1.90086	-1.3836	2.99958	1.70977
1.7357	1.90087	-1.38306	2.99903	1.70952
1.73545	1.90089	-1.38253	2.99848	1.70927
1.7352	1.9009	-1.38199	2.99793	1.70902
1.73495	1.90092	-1.38146	2.99738	1.70877
1.7347	1.90093	-1.38092	2.99683	1.70852
1.73445	1.90094	-1.38039	2.99629	1.70827
1.73421	1.90096	-1.37986	2.99574	1.70803
1.73396	1.90098	-1.37933	2.99519	1.70778
1.73371	1.90099	-1.3788	2.99464	1.70753
1.73346	1.90101	-1.37827	2.9941	1.70728
1.73321	1.90102	-1.37774	2.99355	1.70703
1.73296	1.90104	-1.37721	2.993	1.70678
1.73271	1.90106	-1.37668	2.99246	1.70653
1.73247	1.90108	-1.37615	2.99191	1.70629
1.73222	1.90109	-1.37562	2.99137	1.70604
1.73197	1.90111	-1.3751	2.99082	1.70579
1.73172	1.90113	-1.37457	2.99028	1.70554
1.73147	1.90115	-1.37404	2.98973	1.70529
1.73122	1.90117	-1.37352	2.98919	1.70504
1.73097	1.90119	-1.37299	2.98864	1.70479
1.73072	1.90121	-1.37247	2.9881	1.70454
1.73047	1.90123	-1.37195	2.98755	1.70429
1.73022	1.90125	-1.37142	2.98701	1.70404
1.72997	1.90128	-1.3709	2.98646	1.70379
1.72973	1.9013	-1.37038	2.98592	1.70355
1.72948	1.90132	-1.36986	2.98538	1.7033
1.72923	1.90134	-1.36934	2.98483	1.70305
1.72898	1.90137	-1.36882	2.98429	1.7028
1.72873	1.90139	-1.3683	2.98375	1.70255
1.72848	1.90141	-1.36778	2.98321	1.7023
1.72823	1.90144	-1.36727	2.98266	1.70205
1.72798	1.90146	-1.36675	2.98212	1.7018
1.72773	1.90149	-1.36623	2.98158	1.70155
1.72748	1.90151	-1.36572	2.98104	1.7013
1.72723	1.90154	-1.3652	2.9805	1.70105
1.72698	1.90157	-1.36468	2.97996	1.7008
1.72673	1.90159	-1.36417	2.97942	1.70055
1.72648	1.90162	-1.36366	2.97887	1.7003
1.72623	1.90165	-1.36314	2.97833	1.70005
1.72598	1.90168	-1.36263	2.97779	1.6998
1.72573	1.9017	-1.36212	2.97725	1.69955
1.72548	1.90173	-1.36161	2.97671	1.6993
1.72523	1.90176	-1.3611	2.97617	1.69905
1.72498	1.90179	-1.36059	2.97563	1.6988
1.72473	1.90182	-1.36008	2.9751	1.69855
1.72448	1.90185	-1.35957	2.97456	1.6983
1.72423	1.90188	-1.35906	2.97402	1.69805
1.72398	1.90191	-1.35855	2.97348	1.6978
1.72373	1.90194	-1.35805	2.97294	1.69755
1.72348	1.90198	-1.35754	2.9724	1.6973
1.72323	1.90201	-1.35703	2.97186	1.69705
1.72298	1.90204	-1.35653	2.97133	1.6968
1.72272	1.90207	-1.35602	2.97079	1.69655
1.72247	1.90211	-1.35552	2.97025	1.69629
1.72222	1.90214	-1.35502	2.96971	1.69604
1.72197	1.90217	-1.35451	2.96918	1.69579
1.72172	1.90221	-1.35401	2.96864	1.69554
1.72147	1.90224	-1.35351	2.9681	1.69529
1.72122	1.90228	-1.35301	2.96757	1.69504
1.72097	1.90231	-1.35251	2.96703	1.69479
1.72072	1.90235	-1.35201	2.96649	1.69454
1.72047	1.90239	-1.35151	2.96596	1.69429
1.72022	1.90242	-1.35101	2.96542	1.69404
1.71997	1.90246	-1.35051	2.96489	1.69379
1.71971	1.9025	-1.35001	2.96435	1.69353
1.71946	1.90253	-1.34951	2.96382	1.69328
1.71921	1.90257	-1.34902	2.96328	1.69303
1.71896	1.90261	-1.34852	2.96275	1.69278
1.71871	1.90265	-1.34803	2.96221	1.69253
1.71846	1.90269	-1.34753	2.96168	1.69228
1.71821	1.90273	-1.34704	2.96115	1.69203
1.71795	1.90277	-1.34654	2.96061	1.69177
1.7177	1.90281	-1.34605	2.96008	1.69152
1.71745	1.90285	-1.34556	2.95955	1.69127
1.7172	1.90289	-1.34507	2.95901	1.69102
1.71695	1.90293	-1.34457	2.95848	1.69077
1.7167	1.90297	-1.34408	2.95795	1.69052
1.71645	1.90302	-1.34359	2.95742	1.69027
1.71619	1.90306	-1.3431	2.95688	1.69001
1.71594	1.9031	-1.34261	2.95635	1.68976
1.71569	1.90314	-1.34213	2.95582	1.68951
1.71544	1.90319	-1.34164	2.95529	1.68926
1.71519	1.90323	-1.34115	2.95476	1.68901
1.71493	1.90328	-1.34066	2.95422	1.68875
1.71468	1.90332	-1.34018	2.95369	1.6885
1.71443	1.90337	-1.33969	2.95316	1.68825
1.71418	1.90341	-1.33921	2.95263	1.688
1.71393	1.90346	-1.33872	2.9521	1.68775
1.71367	1.9035	-1.33824	2.95157	1.68749
1.71342	1.90355	-1.33775	2.95104	1.68724
1.71317	1.9036	-1.33727	2.95051	1.68699
1.71292	1.90365	-1.33679	2.94998	1.68674
1.71266	1.90369	-1.33631	2.94945	1.68648
1.71241	1.90374	-1.33583	2.94892	1.68623
1.71216	1.90379	-1.33535	2.94839	1.68598
1.71191	1.90384	-1.33487	2.94787	1.68573
1.71165	1.90389	-1.33439	2.94734	1.68547
1.7114	1.90394	-1.33391	2.94681	1.68522
1.71115	1.90399	-1.33343	2.94628	1.68497
1.7109	1.90404	-1.33295	2.94575	1.68472
1.71064	1.90409	-1.33247	2.94522	1.68446
1.71039	1.90414	-1.332	2.9447	1.68421
1.71014	1.90419	-1.33152	2.94417	1.68396
1.70988	1.90424	-1.33105	2.94364	1.6837
1.70963	1.9043	-1.33057	2.94312	1.68345
1.70938	1.90435	-1.3301	2.94259	1.6832
1.70913	1.9044	-1.32962	2.94206	1.68295
1.70887	1.90445	-1.32915	2.94154	1.68269
1.70862	1.90451	-1.32868	2.94101	1.68244
1.70837	1.90456	-1.32821	2.94048	1.68219
1.70811	1.90462	-1.32773	2.93996	1.68193
1.70786	1.90467	-1.32726	2.93943	1.68168
1.70761	1.90473	-1.32679	2.93891	1.68143
1.70735	1.90478	-1.32632	2.93838	1.68117
1.7071	1.90484	-1.32585	2.93786	1.68092
1.70685	1.90489	-1.32539	2.93733	1.68067
1.70659	1.90495	-1.32492	2.93681	1.68041
1.70634	1.90501	-1.32445	2.93628	1.68016
1.70609	1.90506	-1.32398	2.93576	1.67991
1.70583	1.90512	-1.32352	2.93523	1.67965
1.70558	1.90518	-1.32305	2.93471	1.6794
1.70533	1.90524	-1.32258	2.93419	1.67915
1.70507	1.9053	-1.32212	2.93366	1.67889
1.70482	1.90536	-1.32166	2.93314	1.67864
1.70456	1.90541	-1.32119	2.93262	1.67838
1.70431	1.90547	-1.32073	2.93209	1.67813
1.70406	1.90553	-1.32027	2.93157	1.67788
1.7038	1.9056	-1.3198	2.93105	1.67762
1.70355	1.90566	-1.31934	2.93053	1.67737
1.70329	1.90572	-1.31888	2.93	1.67711
1.70304	1.90578	-1.31842	2.92948	1.67686
1.70279	1.90584	-1.31796	2.92896	1.67661
1.70253	1.9059	-1.3175	2.92844	1.67635
1.70228	1.90597	-1.31704	2.92792	1.6761
1.70202	1.90603	-1.31659	2.9274	1.67584
1.70177	1.90609	-1.31613	2.92687	1.67559
1.70151	1.90616	-1.31567	2.92635	1.67533
1.70126	1.90622	-1.31521	2.92583	1.67508
1.70101	1.90628	-1.31476	2.92531	1.67483
1.70075	1.90635	-1.3143	2.92479	1.67457
1.7005	1.90641	-1.31385	2.92427	1.67432
1.70024	1.90648	-1.31339	2.92375	1.67406
1.69999	1.90655	-1.31294	2.92323	1.67381
1.69973	1.90661	-1.31249	2.92271	1.67355
1.69948	1.90668	-1.31203	2.9222	1.6733
1.69922	1.90675	-1.31158	2.92168	1.67304
1.69897	1.90681	-1.31113	2.92116	1.67279
1.69871	1.90688	-1.31068	2.92064	1.67253
1.69846	1.90695	-1.31023	2.92012	1.67228
1.6982	1.90702	-1.30978	2.9196	1.67202
1.69795	1.90709	-1.30933	2.91908	1.67177
1.69769	1.90715	-1.30888	2.91857	1.67151
1.69744	1.90722	-1.30843	2.91805	1.67126
1.69718	1.90729	-1.30799	2.91753	1.671
1.69693	1.90736	-1.30754	2.91701	1.67075
1.69667	1.90743	-1.30709	2.9165	1.67049
1.69642	1.9075	-1.30665	2.91598	1.67024
1.69616	1.90758	-1.3062	2.91546	1.66998
1.69591	1.90765	-1.30576	2.91495	1.66973
1.69565	1.90772	-1.30531	2.91443	1.66947
1.6954	1.90779	-1.30487	2.91391	1.66922
1.69514	1.90786	-1.30442	2.9134	1.66896
1.69489	1.90794	-1.30398	2.91288	1.66871
1.69463	1.90801	-1.30354	2.91237	1.66845
1.69438	1.90808	-1.3031	2.91185	1.6682
1.69412	1.90816	-1.30266	2.91134	1.66794
1.69387	1.90823	-1.30221	2.91082	1.66769
1.69361	1.90831	-1.30177	2.91031	1.66743
1.69335	1.90838	-1.30134	2.90979	1.66717
1.6931	1.90846	-1.3009	2.90928	1.66692
1.69284	1.90853	-1.30046	2.90876	1.66666
1.69259	1.90861	-1.30002	2.90825	1.66641
1.69233	1.90869	-1.29958	2.90773	1.66615
1.69207	1.90876	-1.29915	2.90722	1.66589
1.69182	1.90884	-1.29871	2.90671	1.66564
1.69156	1.90892	-1.29827	2.90619	1.66538
1.69131	1.909	-1.29784	2.90568	1.66513
1.69105	1.90907	-1.2974	2.90517	1.66487
1.69079	1.90915	-1.29697	2.90466	1.66461
1.69054	1.90923	-1.29654	2.90414	1.66436
1.69028	1.90931	-1.2961	2.90363	1.6641
1.69003	1.90939	-1.29567	2.90312	1.66385
1.68977	1.90947	-1.29524	2.90261	1.66359
1.68951	1.90955	-1.29481	2.90209	1.66333
1.68926	1.90963	-1.29438	2.90158	1.66308
1.689	1.90971	-1.29394	2.90107	1.66282
1.68874	1.90979	-1.29351	2.90056	1.66256
1.68849	1.90987	-1.29309	2.90005	1.66231
1.68823	1.90996	-1.29266	2.89954	1.66205
1.68797	1.91004	-1.29223	2.89903	1.66179
1.68772	1.91012	-1.2918	2.89852	1.66154
1.68746	1.9102	-1.29137	2.89801	1.66128
1.6872	1.91029	-1.29095	2.8975	1.66102
1.68695	1.91037	-1.29052	2.89699	1.66077
1.68669	1.91046	-1.29009	2.89648	1.66051
1.68643	1.91054	-1.28967	2.89597	1.66025
1.68618	1.91063	-1.28925	2.89546	1.66
1.68592	1.91071	-1.28882	2.89495	1.65974
1.68566	1.9108	-1.2884	2.89444	1.65948
1.68541	1.91088	-1.28797	2.89393	1.65923
1.68515	1.91097	-1.28755	2.89342	1.65897
1.68489	1.91105	-1.28713	2.89291	1.65871
1.68463	1.91114	-1.28671	2.89241	1.65845
1.68438	1.91123	-1.28629	2.8919	1.6582
1.68412	1.91132	-1.28587	2.89139	1.65794
1.68386	1.9114	-1.28545	2.89088	1.65768
1.68361	1.91149	-1.28503	2.89038	1.65743
1.68335	1.91158	-1.28461	2.88987	1.65717
1.68309	1.91167	-1.28419	2.88936	1.65691
1.68283	1.91176	-1.28377	2.88885	1.65665
1.68258	1.91185	-1.28336	2.88835	1.6564
1.68232	1.91194	-1.28294	2.88784	1.65614
1.68206	1.91203	-1.28252	2.88733	1.65588
1.6818	1.91212	-1.28211	2.88683	1.65562
1.68155	1.91221	-1.28169	2.88632	1.65537
1.68129	1.9123	-1.28128	2.88582	1.65511
1.68103	1.91239	-1.28087	2.88531	1.65485
1.68077	1.91248	-1.28045	2.88481	1.65459
1.68052	1.91258	-1.28004	2.8843	1.65434
1.68026	1.91267	-1.27963	2.8838	1.65408
1.68	1.91276	-1.27921	2.88329	1.65382
1.67974	1.91286	-1.2788	2.88279	1.65356
1.67948	1.91295	-1.27839	2.88228	1.6533
1.67923	1.91304	-1.27798	2.88178	1.65305
1.67897	1.91314	-1.27757	2.88127	1.65279
1.67871	1.91323	-1.27716	2.88077	1.65253
1.67845	1.91333	-1.27675	2.88026	1.65227
1.67819	1.91342	-1.27635	2.87976	1.65201
1.67793	1.91352	-1.27594	2.87926	1.65175
1.67768	1.91361	-1.27553	2.87875	1.6515
1.67742	1.91371	-1.27512	2.87825	1.65124
1.67716	1.91381	-1.27472	2.87775	1.65098
1.6769	1.91391	-1.27431	2.87725	1.65072
1.67664	1.914	-1.27391	2.87674	1.65046
1.67638	1.9141	-1.2735	2.87624	1.6502
1.67613	1.9142	-1.2731	2.87574	1.64995
1.67587	1.9143	-1.2727	2.87524	1.64969
1.67561	1.9144	-1.27229	2.87474	1.64943
1.67535	1.91449	-1.27189	2.87423	1.64917
1.67509	1.91459	-1.27149	2.87373	1.64891
1.67483	1.91469	-1.27109	2.87323	1.64865
1.67457	1.91479	-1.27069	2.87273	1.64839
1.67432	1.91489	-1.27028	2.87223	1.64814
1.67406	1.91499	-1.26988	2.87173	1.64788
1.6738	1.9151	-1.26949	2.87123	1.64762
1.67354	1.9152	-1.26909	2.87073	1.64736
1.67328	1.9153	-1.26869	2.87023	1.6471
1.67302	1.9154	-1.26829	2.86973	1.64684
1.67276	1.9155	-1.26789	2.86923	1.64658
1.6725	1.91561	-1.2675	2.86873	1.64632
1.67224	1.91571	-1.2671	2.86823	1.64606
1.67198	1.91581	-1.2667	2.86773	1.6458
1.67173	1.91592	-1.26631	2.86723	1.64555
1.67147	1.91602	-1.26591	2.86673	1.64529
1.67121	1.91613	-1.26552	2.86623	1.64503
1.67095	1.91623	-1.26513	2.86573	1.64477
1.67069	1.91634	-1.26473	2.86524	1.64451
1.67043	1.91644	-1.26434	2.86474	1.64425
1.67017	1.91655	-1.26395	2.86424	1.64399
1.66991	1.91665	-1.26356	2.86374	1.64373
1.66965	1.91676	-1.26317	2.86324	1.64347
1.66939	1.91687	-1.26277	2.86275	1.64321
1.66913	1.91697	-1.26238	2.86225	1.64295
1.66887	1.91708	-1.262	2.86175	1.64269
1.66861	1.91719	-1.26161	2.86126	1.64243
1.66835	1.9173	-1.26122	2.86076	1.64217
1.66809	1.9174	-1.26083	2.86026	1.64191
1.66783	1.91751	-1.26044	2.85977	1.64165
1.66757	1.91762	-1.26005	2.85927	1.64139
1.66731	1.91773	-1.25967	2.85878	1.64113
1.66705	1.91784	-1.25928	2.85828	1.64087
1.66679	1.91795	-1.2589	2.85778	1.64061
1.66653	1.91806	-1.25851	2.85729	1.64035
1.66627	1.91817	-1.25813	2.85679	1.64009
1.66601	1.91828	-1.25774	2.8563	1.63983
1.66575	1.9184	-1.25736	2.8558	1.63957
1.66549	1.91851	-1.25698	2.85531	1.63931
1.66523	1.91862	-1.25659	2.85481	1.63905
1.66497	1.91873	-1.25621	2.85432	1.63879
1.66471	1.91884	-1.25583	2.85383	1.63853
1.66445	1.91896	-1.25545	2.85333	1.63827
1.66419	1.91907	-1.25507	2.85284	1.63801
1.66393	1.91918	-1.25469	2.85234	1.63775
1.66367	1.9193	-1.25431	2.85185	1.63749
1.66341	1.91941	-1.25393	2.85136	1.63723
1.66315	1.91953	-1.25355	2.85086	1.63697
1.66289	1.91964	-1.25318	2.85037	1.63671
1.66263	1.91976	-1.2528	2.84988	1.63645
1.66237	1.91987	-1.25242	2.84939	1.63619
1.66211	1.91999	-1.25205	2.84889	1.63593
1.66185	1.92011	-1.25167	2.8484	1.63567
1.66159	1.92022	-1.25129	2.84791	1.63541
1.66133	1.92034	-1.25092	2.84742	1.63515
1.66106	1.92046	-1.25054	2.84693	1.63488
1.6608	1.92057	-1.25017	2.84644	1.63462
1.66054	1.92069	-1.2498	2.84594	1.63436
1.66028	1.92081	-1.24943	2.84545	1.6341
1.66002	1.92093	-1.24905	2.84496	1.63384
1.65976	1.92105	-1.24868	2.84447	1.63358
1.6595	1.92117	-1.24831	2.84398	1.63332
1.65924	1.92129	-1.24794	2.84349	1.63306
1.65898	1.92141	-1.24757	2.843	1.6328
1.65872	1.92153	-1.2472	2.84251	1.63254
1.65845	1.92165	-1.24683	2.84202	1.63227
1.65819	1.92177	-1.24646	2.84153	1.63201
1.65793	1.92189	-1.24609	2.84104	1.63175
1.65767	1.92201	-1.24573	2.84055	1.63149
1.65741	1.92213	-1.24536	2.84006	1.63123
1.65715	1.92225	-1.24499	2.83957	1.63097
1.65689	1.92238	-1.24462	2.83909	1.63071
1.65662	1.9225	-1.24426	2.8386	1.63044
1.65636	1.92262	-1.24389	2.83811	1.63018
1.6561	1.92275	-1.24353	2.83762	1.62992
1.65584	1.92287	-1.24316	2.83713	1.62966
1.65558	1.92299	-1.2428	2.83665	1.6294
1.65532	1.92312	-1.24244	2.83616	1.62914
1.65505	1.92324	-1.24208	2.83567	1.62887
1.65479	1.92337	-1.24171	2.83518	1.62861
1.65453	1.92349	-1.24135	2.8347	1.62835
1.65427	1.92362	-1.24099	2.83421	1.62809
1.65401	1.92375	-1.24063	2.83372	1.62783
1.65375	1.92387	-1.24027	2.83324	1.62757
1.65348	1.924	-1.23991	2.83275	1.6273
1.65322	1.92413	-1.23955	2.83226	1.62704
1.65296	1.92425	-1.23919	2.83178	1.62678
1.6527	1.92438	-1.23883	2.83129	1.62652
1.65243	1.92451	-1.23848	2.83081	1.62626
1.65217	1.92464	-1.23812	2.83032	1.62599
1.65191	1.92477	-1.23776	2.82984	1.62573
1.65165	1.92489	-1.23741	2.82935	1.62547
1.65139	1.92502	-1.23705	2.82887	1.62521
1.65112	1.92515	-1.23669	2.82838	1.62494
1.65086	1.92528	-1.23634	2.8279	1.62468
1.6506	1.92541	-1.23599	2.82741	1.62442
1.65034	1.92554	-1.23563	2.82693	1.62416
1.65007	1.92567	-1.23528	2.82644	1.62389
1.64981	1.92581	-1.23493	2.82596	1.62363
1.64955	1.92594	-1.23457	2.82548	1.62337
1.64929	1.92607	-1.23422	2.82499	1.62311
1.64902	1.9262	-1.23387	2.82451	1.62284
1.64876	1.92633	-1.23352	2.82403	1.62258
1.6485	1.92647	-1.23317	2.82354	1.62232
1.64824	1.9266	-1.23282	2.82306	1.62206
1.64797	1.92673	-1.23247	2.82258	1.62179
1.64771	1.92687	-1.23212	2.82209	1.62153
1.64745	1.927	-1.23177	2.82161	1.62127
1.64718	1.92713	-1.23143	2.82113	1.621
1.64692	1.92727	-1.23108	2.82065	1.62074
1.64666	1.9274	-1.23073	2.82017	1.62048
1.6464	1.92754	-1.23039	2.81969	1.62022
1.64613	1.92767	-1.23004	2.8192	1.61995
1.64587	1.92781	-1.2297	2.81872	1.61969
1.64561	1.92795	-1.22935	2.81824	1.61943
1.64534	1.92808	-1.22901	2.81776	1.61916
1.64508	1.92822	-1.22866	2.81728	1.6189
1.64482	1.92836	-1.22832	2.8168	1.61864
1.64455	1.92849	-1.22798	2.81632	1.61837
1.64429	1.92863	-1.22763	2.81584	1.61811
1.64403	1.92877	-1.22729	2.81536	1.61785
1.64376	1.92891	-1.22695	2.81488	1.61758
1.6435	1.92905	-1.22661	2.8144	1.61732
1.64324	1.92919	-1.22627	2.81392	1.61706
1.64297	1.92933	-1.22593	2.81344	1.61679
1.64271	1.92947	-1.22559	2.81296	1.61653
1.64245	1.92961	-1.22525	2.81248	1.61627
1.64218	1.92975	-1.22491	2.81201	1.616
1.64192	1.92989	-1.22458	2.81153	1.61574
1.64166	1.93003	-1.22424	2.81105	1.61548
1.64139	1.93017	-1.2239	2.81057	1.61521
1.64113	1.93031	-1.22356	2.81009	1.61495
1.64086	1.93045	-1.22323	2.80962	1.61468
1.6406	1.93059	-1.22289	2.80914	1.61442
1.64034	1.93074	-1.22256	2.80866	1.61416
1.64007	1.93088	-1.22222	2.80818	1.61389
1.63981	1.93102	-1.22189	2.80771	1.61363
1.63954	1.93117	-1.22156	2.80723	1.61336
1.63928	1.93131	-1.22122	2.80675	1.6131
1.63902	1.93145	-1.22089	2.80628	1.61284
1.63875	1.9316	-1.22056	2.8058	1.61257
1.63849	1.93174	-1.22023	2.80532	1.61231
1.63822	1.93189	-1.2199	2.80485	1.61204
1.63796	1.93203	-1.21957	2.80437	1.61178
1.6377	1.93218	-1.21924	2.8039	1.61152
1.63743	1.93232	-1.21891	2.80342	1.61125
1.63717	1.93247	-1.21858	2.80295	1.61099
1.6369	1.93262	-1.21825	2.80247	1.61072
1.63664	1.93276	-1.21792	2.802	1.61046
1.63637	1.93291	-1.21759	2.80152	1.61019
1.63611	1.93306	-1.21727	2.80105	1.60993
1.63584	1.93321	-1.21694	2.80057	1.60967
1.63558	1.93335	-1.21661	2.8001	1.6094
1.63532	1.9335	-1.21629	2.79962	1.60914
1.63505	1.93365	-1.21596	2.79915	1.60887
1.63479	1.9338	-1.21564	2.79868	1.60861
1.63452	1.93395	-1.21531	2.7982	1.60834
1.63426	1.9341	-1.21499	2.79773	1.60808
1.63399	1.93425	-1.21467	2.79726	1.60781
1.63373	1.9344	-1.21434	2.79678	1.60755
1.63346	1.93455	-1.21402	2.79631	1.60728
1.6332	1.9347	-1.2137	2.79584	1.60702
1.63293	1.93485	-1.21338	2.79537	1.60675
1.63267	1.935	-1.21306	2.79489	1.60649
1.6324	1.93515	-1.21274	2.79442	1.60622
1.63214	1.93531	-1.21242	2.79395	1.60596
1.63187	1.93546	-1.2121	2.79348	1.60569
1.63161	1.93561	-1.21178	2.79301	1.60543
1.63134	1.93576	-1.21146	2.79254	1.60516
1.63108	1.93592	-1.21114	2.79206	1.6049
1.63081	1.93607	-1.21083	2.79159	1.60463
1.63055	1.93623	-1.21051	2.79112	1.60437
1.63028	1.93638	-1.21019	2.79065	1.6041
1.63002	1.93653	-1.20988	2.79018	1.60384
1.62975	1.93669	-1.20956	2.78971	1.60357
1.62949	1.93684	-1.20925	2.78924	1.60331
1.62922	1.937	-1.20893	2.78877	1.60304
1.62896	1.93716	-1.20862	2.7883	1.60278
1.62869	1.93731	-1.20831	2.78783	1.60251
